sha256,kept_relative_path,removed_relative_path,label_name
ac76926d9f73fd42c57092e3f991abe3036320552092ebf8d69d60d736a93622,data/raw/Training/pituitary/Tr-pi_120.jpg,data/raw/Training/pituitary/Tr-pi_763.jpg,pituitary
53446ebefbb558643e11fe7ecf3059737e2814172797c680e50463dd03656fdf,data/raw/Training/pituitary/Tr-pi_1209.jpg,data/raw/Training/pituitary/Tr-pi_1352.jpg,pituitary
dc8ef910fb6a27abfe1862e83beeacb91864e160cd6919e5f0b2ebc039b865c4,data/raw/Training/pituitary/Tr-pi_1252.jpg,data/raw/Training/pituitary/Tr-pi_461.jpg,pituitary
dc8ef910fb6a27abfe1862e83beeacb91864e160cd6919e5f0b2ebc039b865c4,data/raw/Training/pituitary/Tr-pi_1252.jpg,data/raw/Training/pituitary/Tr-pi_528.jpg,pituitary
1bbe995f377f1eb224e2a963238bbfacf7bf49a3d7219bbc3dd781b5c34e4fb8,data/raw/Training/pituitary/Tr-pi_1309.jpg,data/raw/Training/pituitary/Tr-pi_261.jpg,pituitary
a1ee82164acd190067400d50f236fbb6004c0002fe3c09e4cf2d71752865140b,data/raw/Training/pituitary/Tr-pi_132.jpg,data/raw/Training/pituitary/Tr-pi_564.jpg,pituitary
dea65808e631f46024aaa034984629ab8a455f2b951ca7022f12fa9e62b7c8ff,data/raw/Training/pituitary/Tr-pi_1323.jpg,data/raw/Training/pituitary/Tr-pi_984.jpg,pituitary
2ff387b9c84bad104f2f095f9832781f634931e584e02a1afab513037079eea5,data/raw/Training/pituitary/Tr-pi_1399.jpg,data/raw/Training/pituitary/Tr-pi_195.jpg,pituitary
690ed9d73b96706b833cfbb95e40543fe022c7579ab74693873e2c26766c5efb,data/raw/Training/pituitary/Tr-pi_163.jpg,data/raw/Training/pituitary/Tr-pi_504.jpg,pituitary
f2152513bd2804ec1ef7e8b188ab72a991417708a0b98e3dac3131578d1aa794,data/raw/Training/pituitary/Tr-pi_17.jpg,data/raw/Training/pituitary/Tr-pi_306.jpg,pituitary
c27c953b150b8cfa6c2820bac42a13a5d1b5b6420409973ba07a18542429afd5,data/raw/Training/pituitary/Tr-pi_193.jpg,data/raw/Training/pituitary/Tr-pi_812.jpg,pituitary
7d0738e4f6493b449e20a147b80f674c589dc478dd6b5ccd4fb6ea1c329f0cfe,data/raw/Training/pituitary/Tr-pi_221.jpg,data/raw/Training/pituitary/Tr-pi_430.jpg,pituitary
7d0738e4f6493b449e20a147b80f674c589dc478dd6b5ccd4fb6ea1c329f0cfe,data/raw/Training/pituitary/Tr-pi_221.jpg,data/raw/Training/pituitary/Tr-pi_883.jpg,pituitary
14a873e8998c4a88896fd7be1155eeaf656b88209c8e9fcf7db731de3478484c,data/raw/Training/pituitary/Tr-pi_246.jpg,data/raw/Training/pituitary/Tr-pi_698.jpg,pituitary
14a873e8998c4a88896fd7be1155eeaf656b88209c8e9fcf7db731de3478484c,data/raw/Training/pituitary/Tr-pi_246.jpg,data/raw/Training/pituitary/Tr-pi_969.jpg,pituitary
8e2b4a6d3ce98d740a636942e40c14783eac078cf1758678c9d5aee948057aa7,data/raw/Training/pituitary/Tr-pi_285.jpg,data/raw/Training/pituitary/Tr-pi_962.jpg,pituitary
e99074ab025d65cc916b786675d37496c0f045c8267c222bfbc29c04dab42ffd,data/raw/Training/pituitary/Tr-pi_286.jpg,data/raw/Training/pituitary/Tr-pi_397.jpg,pituitary
8afa71fed3d0307237b24872056b750f3c06ee0d9527c35241b908eb7404080f,data/raw/Training/pituitary/Tr-pi_311.jpg,data/raw/Training/pituitary/Tr-pi_320.jpg,pituitary
8d463bf588c1bc9e685df1729434a541f187054456fe244024966078fe1aef61,data/raw/Training/pituitary/Tr-pi_356.jpg,data/raw/Training/pituitary/Tr-pi_759.jpg,pituitary
8d463bf588c1bc9e685df1729434a541f187054456fe244024966078fe1aef61,data/raw/Training/pituitary/Tr-pi_356.jpg,data/raw/Training/pituitary/Tr-pi_77.jpg,pituitary
59b7545faed7fe8962c1853d6dd379ab5e5ddfe6970a42a0017a4114fb1a95ad,data/raw/Training/pituitary/Tr-pi_396.jpg,data/raw/Training/pituitary/Tr-pi_476.jpg,pituitary
6e4a32b7a73554a9a26b0e594f63d76920f7caeea52be19c323f8ad755d17f8b,data/raw/Training/pituitary/Tr-pi_405.jpg,data/raw/Training/pituitary/Tr-pi_634.jpg,pituitary
6e4a32b7a73554a9a26b0e594f63d76920f7caeea52be19c323f8ad755d17f8b,data/raw/Training/pituitary/Tr-pi_405.jpg,data/raw/Training/pituitary/Tr-pi_928.jpg,pituitary
6c374ab41105e5927d08e15103c8c27416f8e7d03c15c03d104ace5b310bd0ed,data/raw/Training/pituitary/Tr-pi_410.jpg,data/raw/Training/pituitary/Tr-pi_515.jpg,pituitary
8a4a14e666a67b90bf01bac1b85170bacf41fda33c7a7394d5e82e83c6f6f324,data/raw/Training/pituitary/Tr-pi_464.jpg,data/raw/Training/pituitary/Tr-pi_75.jpg,pituitary
4f6314d65c3d703caa7b94440365f4c89fa68a7069a0a10054e6604956f60f28,data/raw/Training/pituitary/Tr-pi_542.jpg,data/raw/Training/pituitary/Tr-pi_857.jpg,pituitary
6c8c2a11f01b532a75a01f052e3f536e10bcdca633e77ef3001d8ed852e83ee7,data/raw/Training/pituitary/Tr-pi_805.jpg,data/raw/Training/pituitary/Tr-pi_878.jpg,pituitary
